fc,ds,zipcode,dimension,promise,3p_variable_cost,ddu_variable_cost,AMZL_variable_cost,feasible_routes,units,arrival,amzl_optimal_flow,ddu_optimal_flow,3p_optimal_flow,optimal_flows_on_each_route
BFL1,DPS1,90027,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r47' 'r92' 'r370' 'r4049' 'r5249'],0.08002222222222222,2021-05-11 00:00:00,0.08002222044648172,5.811340979039393e-10,1.1946063061487879e-09,"{'r47': 0.0800222084263973, 'r92': 1.20200844143563e-08, 'r370': 1.1946063061487879e-09, 'r4049': 0.0, 'r5249': 5.811340979039393e-10}"
BFL1,DPS1,90027,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r92' 'r370' 'r5249'],9.0,2021-05-11 05:00:00,8.999999998055848,6.11771519831024e-10,1.3323721601476734e-09,"{'r92': 8.999999998055848, 'r370': 1.3323721601476734e-09, 'r5249': 6.11771519831024e-10}"
BFL1,DPS1,90028,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r47' 'r92' 'r371' 'r4050' 'r5250'],0.04001111111111111,2021-05-11 00:00:00,0.04001110934639776,5.733783068746727e-10,1.1913350042828614e-09,"{'r47': 0.040011097903261746, 'r92': 1.1443136011830717e-08, 'r371': 1.1913350042828614e-09, 'r4050': 0.0, 'r5250': 5.733783068746727e-10}"
BFL1,DPS1,90028,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r92' 'r371' 'r5250'],5.0,2021-05-11 05:00:00,4.999999998063654,6.03991077434922e-10,1.3323530205734625e-09,"{'r92': 4.999999998063654, 'r371': 1.3323530205734625e-09, 'r5250': 6.03991077434922e-10}"
BFL1,DPS1,90029,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r47' 'r92' 'r372' 'r4051' 'r5251'],0.04001111111111111,2021-05-11 00:00:00,0.04001110936850278,5.803807150139665e-10,1.1622276252778923e-09,"{'r47': 0.04001109792534169, 'r92': 1.1443161090838123e-08, 'r372': 1.1622276252778923e-09, 'r4051': 0.0, 'r5251': 5.803807150139665e-10}"
BFL1,DPS1,90029,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r92' 'r372' 'r5251'],3.0,2021-05-11 05:00:00,2.9999999980922554,6.117614663682798e-10,1.295985308231146e-09,"{'r92': 2.9999999980922554, 'r372': 1.295985308231146e-09, 'r5251': 6.117614663682798e-10}"
BFL1,DPS1,90031,dim1,2021-05-12 23:59:59,3.09,not_defined,0,['r47' 'r92' 'r373' 'r4052' 'r5252'],0.04001111111111111,2021-05-11 00:00:00,0.04001110938169401,5.949106591244095e-10,1.1345064115506489e-09,"{'r47': 0.04001109793861021, 'r92': 1.144308379811861e-08, 'r373': 1.1345064115506489e-09, 'r4052': 0.0, 'r5252': 5.949106591244095e-10}"
BFL1,DPS1,90031,dim1,2021-05-12 23:59:59,3.09,not_defined,0,['r92' 'r373' 'r5252'],4.0,2021-05-11 05:00:00,3.9999999981104737,6.27934572381928e-10,1.2615920675059358e-09,"{'r92': 3.9999999981104737, 'r373': 1.2615920675059358e-09, 'r5252': 6.27934572381928e-10}"
BFL1,DPS1,90032,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r47' 'r92' 'r374' 'r4053' 'r5253'],0.04001111111111111,2021-05-11 00:00:00,0.040011109383681756,6.062943733568832e-10,1.1211349679205732e-09,"{'r47': 0.0400110979406874, 'r92': 1.1442994360592841e-08, 'r374': 1.1211349679205732e-09, 'r4053': 0.0, 'r5253': 6.062943733568832e-10}"
BFL1,DPS1,90032,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r92' 'r374' 'r5253'],6.0,2021-05-11 05:00:00,5.999999998114287,6.406379677390786e-10,1.2450788656688638e-09,"{'r92': 5.999999998114287, 'r374': 1.2450788656688638e-09, 'r5253': 6.406379677390786e-10}"
BFL1,DPS1,90033,dim1,2021-05-12 23:59:59,3.11,not_defined,0,['r47' 'r92' 'r375' 'r4054' 'r5254'],0.04001111111111111,2021-05-11 00:00:00,0.04001110940812326,5.949112406802639e-10,1.1080766213431329e-09,"{'r47': 0.040011097964921624, 'r92': 1.1443201638293026e-08, 'r375': 1.1080766213431329e-09, 'r4054': 0.0, 'r5254': 5.949112406802639e-10}"
BFL1,DPS1,90033,dim1,2021-05-12 23:59:59,3.11,not_defined,0,['r92' 'r375' 'r5254'],2.0,2021-05-11 05:00:00,1.9999999981431604,6.279226442785969e-10,1.228915996170356e-09,"{'r92': 1.9999999981431604, 'r375': 1.228915996170356e-09, 'r5254': 6.279226442785969e-10}"
BFL1,DPS1,90039,dim1,2021-05-12 23:59:59,3.06,not_defined,0,['r47' 'r92' 'r376' 'r4055' 'r5255'],0.04001111111111111,2021-05-11 00:00:00,0.0400111093469553,5.875552906108157e-10,1.176600522114301e-09,"{'r47': 0.040011097903955156, 'r92': 1.144300014429347e-08, 'r376': 1.176600522114301e-09, 'r4055': 0.0, 'r5255': 5.875552906108157e-10}"
BFL1,DPS1,90039,dim1,2021-05-12 23:59:59,3.06,not_defined,0,['r92' 'r376' 'r5255'],5.0,2021-05-11 05:00:00,4.999999998066322,6.19746778791096e-10,1.313931524863882e-09,"{'r92': 4.999999998066322, 'r376': 1.313931524863882e-09, 'r5255': 6.19746778791096e-10}"
BFL1,DPS1,90041,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r47' 'r92' 'r377' 'r4056' 'r5256'],0.04001111111111111,2021-05-11 00:00:00,0.0400111093211225,5.98656082228887e-10,1.191332524513599e-09,"{'r47': 0.04001109787833481, 'r92': 1.1442787688169271e-08, 'r377': 1.191332524513599e-09, 'r4056': 0.0, 'r5256': 5.98656082228887e-10}"
BFL1,DPS1,90041,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r92' 'r377' 'r5256'],5.0,2021-05-11 05:00:00,4.999999998035534,6.321137605307282e-10,1.3323530198441142e-09,"{'r92': 4.999999998035534, 'r377': 1.3323530198441142e-09, 'r5256': 6.321137605307282e-10}"
BFL1,DPS1,90042,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r47' 'r92' 'r378' 'r4057' 'r5257'],0.08002222222222222,2021-05-11 00:00:00,0.08002222045362321,6.032640542524341e-10,1.1653349245660731e-09,"{'r47': 0.0800222084336603, 'r92': 1.2019962908956395e-08, 'r378': 1.1653349245660731e-09, 'r4057': 0.0, 'r5257': 6.032640542524341e-10}"
BFL1,DPS1,90042,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r92' 'r378' 'r5257'],7.0,2021-05-11 05:00:00,6.999999998067636,6.363492993931939e-10,1.2960241255605326e-09,"{'r92': 6.999999998067636, 'r378': 1.2960241255605326e-09, 'r5257': 6.363492993931939e-10}"
BFL1,DPS1,90057,dim1,2021-05-12 23:59:59,3.09,not_defined,0,['r47' 'r92' 'r379' 'r4058' 'r5258'],0.04001111111111111,2021-05-11 00:00:00,0.040011109392657014,5.839467122991914e-10,1.1345073824581413e-09,"{'r47': 0.040011097949424736, 'r92': 1.1443232275239677e-08, 'r379': 1.1345073824581413e-09, 'r4058': 0.0, 'r5258': 5.839467122991914e-10}"
BFL1,DPS1,90057,dim1,2021-05-12 23:59:59,3.09,not_defined,0,['r92' 'r379' 'r5258'],3.0,2021-05-11 05:00:00,2.9999999981226995,6.15725177740777e-10,1.2615759727452844e-09,"{'r92': 2.9999999981226995, 'r379': 1.2615759727452844e-09, 'r5258': 6.15725177740777e-10}"
BFL1,DPS1,90063,dim1,2021-05-12 23:59:59,3.12,not_defined,0,['r47' 'r92' 'r380' 'r4059' 'r5259'],0.04001111111111111,2021-05-11 00:00:00,0.0400111094133416,6.024523996886886e-10,1.0953170960182083e-09,"{'r47': 0.04001109797018099, 'r92': 1.1443160616244292e-08, 'r380': 1.0953170960182083e-09, 'r4059': 0.0, 'r5259': 6.024523996886886e-10}"
BFL1,DPS1,90063,dim1,2021-05-12 23:59:59,3.12,not_defined,0,['r92' 'r380' 'r5259'],4.0,2021-05-11 05:00:00,3.999999998150387,6.36344056330957e-10,1.213271605831689e-09,"{'r92': 3.999999998150387, 'r380': 1.213271605831689e-09, 'r5259': 6.36344056330957e-10}"
BFL1,DPS1,90065,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r47' 'r92' 'r381' 'r4060' 'r5260'],0.08002222222222222,2021-05-11 00:00:00,0.08002222046118448,5.957025759552115e-10,1.1653351441850404e-09,"{'r47': 0.08002220844114875, 'r92': 1.2020035729825603e-08, 'r381': 1.1653351441850404e-09, 'r4060': 0.0, 'r5260': 5.957025759552115e-10}"
BFL1,DPS1,90065,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r92' 'r381' 'r5260'],6.0,2021-05-11 05:00:00,5.999999998076038,6.279385437777722e-10,1.296019275221866e-09,"{'r92': 5.999999998076038, 'r381': 1.296019275221866e-09, 'r5260': 6.279385437777722e-10}"
BFL1,DPS1,90068,dim1,2021-05-12 23:59:59,3.04,not_defined,0,['r47' 'r92' 'r382' 'r4061' 'r5261'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r382': 0.0, 'r4061': 0.0, 'r5261': 0.0}"
BFL1,DPS1,90068,dim1,2021-05-12 23:59:59,3.04,not_defined,0,['r92' 'r382' 'r5261'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r92': 0.0, 'r382': 0.0, 'r5261': 0.0}"
BFL1,DPS3,90265,dim1,2021-05-12 23:59:59,3.03,not_defined,0,['r2' 'r15' 'r46' 'r91' 'r444' 'r6072' 'r6387'],0.08002222222222222,2021-05-11 00:00:00,0.08002222050593925,4.910398586481348e-10,1.225243159726347e-09,"{'r2': 0.0, 'r15': 8.247204446919048e-09, 'r46': 0.08002220400681763, 'r91': 8.251917179746695e-09, 'r444': 1.225243159726347e-09, 'r6072': 0.0, 'r6387': 4.910398586481348e-10}"
BFL1,DPS3,90265,dim1,2021-05-12 23:59:59,3.03,not_defined,0,['r2' 'r15' 'r91' 'r444' 'r6387'],3.0,2021-05-11 05:00:00,2.9999999980517065,5.205146831528432e-10,1.4277790227194588e-09,"{'r2': 0.0, 'r15': 1.1901046567599363, 'r91': 1.8098953412917702, 'r444': 1.4277790227194588e-09, 'r6387': 5.205146831528432e-10}"
BFL1,DPS3,90265,dim1,2021-05-12 23:59:59,3.03,not_defined,0,['r15' 'r91' 'r444' 'r6387'],5.0,2021-05-11 12:00:00,4.999999998051636,5.20522860648044e-10,1.42784071252526e-09,"{'r15': 1.6916573623607096, 'r91': 3.3083426356909262, 'r444': 1.42784071252526e-09, 'r6387': 5.20522860648044e-10}"
BFL1,DPS3,90290,dim1,2021-05-12 23:59:59,3.01,not_defined,0,['r2' 'r15' 'r46' 'r91' 'r445' 'r6073' 'r6388'],0.04001111111111111,2021-05-11 00:00:00,0.04001110933474383,5.228097251503915e-10,1.2535575474376323e-09,"{'r2': 0.0, 'r15': 7.986055620496835e-09, 'r46': 0.04001109335789793, 'r91': 7.990790282002693e-09, 'r445': 1.2535575474376323e-09, 'r6073': 0.0, 'r6388': 5.228097251503915e-10}"
BFL1,DPS3,90290,dim1,2021-05-12 23:59:59,3.01,not_defined,0,['r2' 'r15' 'r91' 'r445' 'r6388'],1.0,2021-05-11 05:00:00,0.999999997971249,5.570843412796164e-10,1.4716665574369165e-09,"{'r2': 0.0, 'r15': 0.46463221958918716, 'r91': 0.535367778382062, 'r445': 1.4716665574369165e-09, 'r6388': 5.570843412796164e-10}"
BFL1,DPS3,90290,dim1,2021-05-12 23:59:59,3.01,not_defined,0,['r15' 'r91' 'r445' 'r6388'],2.0,2021-05-11 12:00:00,1.9999999979709524,5.57121541868058e-10,1.471925884062125e-09,"{'r15': 0.8594857076332596, 'r91': 1.1405142903376928, 'r445': 1.471925884062125e-09, 'r6388': 5.57121541868058e-10}"
BFL1,DPS1,90601,dim1,2021-05-12 23:59:59,3.18,not_defined,0,['r47' 'r92' 'r383' 'r4062' 'r5262'],0.04001111111111111,2021-05-11 00:00:00,0.04001110945195255,6.346308388698657e-10,1.0245277194147835e-09,"{'r47': 0.0400110980088518, 'r92': 1.1443100747006056e-08, 'r383': 1.0245277194147835e-09, 'r4062': 0.0, 'r5262': 6.346308388698657e-10}"
BFL1,DPS1,90601,dim1,2021-05-12 23:59:59,3.18,not_defined,0,['r92' 'r383' 'r5262'],5.0,2021-05-11 05:00:00,4.999999998200685,6.723646599450128e-10,1.12695266470203e-09,"{'r92': 4.999999998200685, 'r383': 1.12695266470203e-09, 'r5262': 6.723646599450128e-10}"
BFL1,DPS1,90604,dim1,2021-05-12 23:59:59,3.23,not_defined,0,['r47' 'r92' 'r386' 'r4065' 'r5265'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r386': 0.0, 'r4065': 0.0, 'r5265': 0.0}"
BFL1,DPS1,90604,dim1,2021-05-12 23:59:59,3.23,not_defined,0,['r92' 'r386' 'r5265'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r92': 0.0, 'r386': 0.0, 'r5265': 0.0}"
BFL1,DPS1,90605,dim1,2021-05-12 23:59:59,3.22,not_defined,0,['r47' 'r92' 'r387' 'r4066' 'r5266'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r387': 0.0, 'r4066': 0.0, 'r5266': 0.0}"
BFL1,DPS1,90605,dim1,2021-05-12 23:59:59,3.22,not_defined,0,['r92' 'r387' 'r5266'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r92': 0.0, 'r387': 0.0, 'r5266': 0.0}"
BFL1,DPS1,90640,dim1,2021-05-12 23:59:59,3.15,not_defined,0,['r47' 'r92' 'r388' 'r4067' 'r5267'],0.08002222222222222,2021-05-11 00:00:00,0.08002222054193898,6.189783846741235e-10,1.0613047757948853e-09,"{'r47': 0.08002220852174959, 'r92': 1.202018940524843e-08, 'r388': 1.0613047757948853e-09, 'r4067': 0.0, 'r5267': 6.189783846741235e-10}"
BFL1,DPS1,90640,dim1,2021-05-12 23:59:59,3.15,not_defined,0,['r92' 'r388' 'r5267'],7.0,2021-05-11 05:00:00,6.999999998177601,6.53862890524439e-10,1.1685338032370843e-09,"{'r92': 6.999999998177601, 'r388': 1.1685338032370843e-09, 'r5267': 6.53862890524439e-10}"
BFL1,DPS1,91001,dim1,2021-05-12 23:59:59,3.04,not_defined,0,['r47' 'r92' 'r389' 'r4068' 'r5268'],0.04001111111111111,2021-05-11 00:00:00,0.040011109294489255,6.101842717489045e-10,1.2064375951929407e-09,"{'r47': 0.04001109785191623, 'r92': 1.1442573031069345e-08, 'r389': 1.2064375951929407e-09, 'r4068': 0.0, 'r5268': 6.101842717489045e-10}"
BFL1,DPS1,91001,dim1,2021-05-12 23:59:59,3.04,not_defined,0,['r92' 'r389' 'r5268'],6.0,2021-05-11 05:00:00,5.999999998003705,6.449860313612549e-10,1.3513057879128182e-09,"{'r92': 5.999999998003705, 'r389': 1.3513057879128182e-09, 'r5268': 6.449860313612549e-10}"
BFL1,DPS1,91006,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r47' 'r92' 'r390' 'r4069' 'r5269'],0.08002222222222222,2021-05-11 00:00:00,0.08002222045839281,6.398097242667776e-10,1.1240196927468158e-09,"{'r47': 0.08002220843862197, 'r92': 1.2019770850979681e-08, 'r390': 1.1240196927468158e-09, 'r4069': 0.0, 'r5269': 6.398097242667776e-10}"
BFL1,DPS1,91006,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r92' 'r390' 'r5269'],6.0,2021-05-11 05:00:00,5.999999998077763,6.771575082420431e-10,1.2450788651047928e-09,"{'r92': 5.999999998077763, 'r390': 1.2450788651047928e-09, 'r5269': 6.771575082420431e-10}"
BFL1,DPS1,91007,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r47' 'r92' 'r391' 'r4070' 'r5270'],0.08002222222222222,2021-05-11 00:00:00,0.08002222046267048,6.35531984241352e-10,1.1240198040714561e-09,"{'r47': 0.0800222084428621, 'r92': 1.2019808365100333e-08, 'r391': 1.1240198040714561e-09, 'r4070': 0.0, 'r5270': 6.35531984241352e-10}"
BFL1,DPS1,91007,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r92' 'r391' 'r5270'],6.0,2021-05-11 05:00:00,5.99999999808256,6.723664803654855e-10,1.2450788651786435e-09,"{'r92': 5.99999999808256, 'r391': 1.2450788651786435e-09, 'r5270': 6.723664803654855e-10}"
BFL1,DPS1,91008,dim1,2021-05-12 23:59:59,3.11,not_defined,0,['r47' 'r92' 'r392' 'r4071' 'r5271'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r392': 0.0, 'r4071': 0.0, 'r5271': 0.0}"
BFL1,DPS1,91008,dim1,2021-05-12 23:59:59,3.11,not_defined,0,['r92' 'r392' 'r5271'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r92': 0.0, 'r392': 0.0, 'r5271': 0.0}"
BFL1,DPS1,91010,dim1,2021-05-12 23:59:59,3.12,not_defined,0,['r47' 'r92' 'r393' 'r4072' 'r5272'],0.04001111111111111,2021-05-11 00:00:00,0.040011109363756805,6.520412047789116e-10,1.0953130852251941e-09,"{'r47': 0.04001109792119431, 'r92': 1.1442562493084168e-08, 'r393': 1.0953130852251941e-09, 'r4072': 0.0, 'r5272': 6.520412047789116e-10}"
BFL1,DPS1,91010,dim1,2021-05-12 23:59:59,3.12,not_defined,0,['r92' 'r393' 'r5272'],3.0,2021-05-11 05:00:00,2.999999998094803,6.919395612376856e-10,1.2132567185630908e-09,"{'r92': 2.999999998094803, 'r393': 1.2132567185630908e-09, 'r5272': 6.919395612376856e-10}"
BFL1,DPS1,91011,dim1,2021-05-12 23:59:59,3.01,not_defined,0,['r47' 'r92' 'r394' 'r4073' 'r5273'],0.04001111111111111,2021-05-11 00:00:00,0.04001110925831293,5.986546821457615e-10,1.2541435100314479e-09,"{'r47': 0.04001109781578866, 'r92': 1.1442524265809208e-08, 'r394': 1.2541435100314479e-09, 'r4073': 0.0, 'r5273': 5.986546821457615e-10}"
BFL1,DPS1,91011,dim1,2021-05-12 23:59:59,3.01,not_defined,0,['r92' 'r394' 'r5273'],4.0,2021-05-11 05:00:00,3.9999999979563916,6.321113447032153e-10,1.4114992359239235e-09,"{'r92': 3.9999999979563916, 'r394': 1.4114992359239235e-09, 'r5273': 6.321113447032153e-10}"
BFL1,DPS1,91016,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r47' 'r92' 'r395' 'r4074' 'r5274'],0.08002222222222222,2021-05-11 00:00:00,0.08002222045405712,6.441454250391863e-10,1.1240195802948806e-09,"{'r47': 0.0800222084343239, 'r92': 1.2019733226678254e-08, 'r395': 1.1240195802948806e-09, 'r4074': 0.0, 'r5274': 6.441454250391863e-10}"
BFL1,DPS1,91016,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r92' 'r395' 'r5274'],9.0,2021-05-11 05:00:00,8.99999999807288,6.820204262089255e-10,1.245089308444203e-09,"{'r92': 8.99999999807288, 'r395': 1.245089308444203e-09, 'r5274': 6.820204262089255e-10}"
BFL1,DPS1,91020,dim1,2021-05-12 23:59:59,3.0,not_defined,0,['r47' 'r92' 'r396' 'r4075' 'r5275'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r396': 0.0, 'r4075': 0.0, 'r5275': 0.0}"
BFL1,DPS1,91020,dim1,2021-05-12 23:59:59,3.0,not_defined,0,['r92' 'r396' 'r5275'],2.0,2021-05-11 05:00:00,1.999999997943481,6.238008556645127e-10,1.4327179301154869e-09,"{'r92': 1.999999997943481, 'r396': 1.4327179301154869e-09, 'r5275': 6.238008556645127e-10}"
BFL1,DPS1,91024,dim1,2021-05-12 23:59:59,3.08,not_defined,0,['r47' 'r92' 'r397' 'r4076' 'r5276'],0.04001111111111111,2021-05-11 00:00:00,0.040011109332496006,6.304190163845662e-10,1.148196073776306e-09,"{'r47': 0.040011097889921965, 'r92': 1.1442574042955233e-08, 'r397': 1.148196073776306e-09, 'r4076': 0.0, 'r5276': 6.304190163845662e-10}"
BFL1,DPS1,91024,dim1,2021-05-12 23:59:59,3.08,not_defined,0,['r92' 'r397' 'r5276'],3.0,2021-05-11 05:00:00,2.999999998053817,6.676337884783887e-10,1.278549165602564e-09,"{'r92': 2.999999998053817, 'r397': 1.278549165602564e-09, 'r5276': 6.676337884783887e-10}"
BFL1,DPS1,91030,dim1,2021-05-12 23:59:59,3.08,not_defined,0,['r47' 'r92' 'r398' 'r4077' 'r5277'],0.04001111111111111,2021-05-11 00:00:00,0.04001110935272762,6.101856200482472e-10,1.1481978813427097e-09,"{'r47': 0.040011097909903114, 'r92': 1.144282450645024e-08, 'r398': 1.1481978813427097e-09, 'r4077': 0.0, 'r5277': 6.101856200482472e-10}"
BFL1,DPS1,91030,dim1,2021-05-12 23:59:59,3.08,not_defined,0,['r92' 'r398' 'r5277'],5.0,2021-05-11 05:00:00,4.9999999980764445,6.449843558266678e-10,1.278575616944429e-09,"{'r92': 4.9999999980764445, 'r398': 1.278575616944429e-09, 'r5277': 6.449843558266678e-10}"
BFL1,DPS1,91101,dim1,2021-05-12 23:59:59,3.06,not_defined,0,['r47' 'r92' 'r399' 'r4078' 'r5278'],0.04001111111111111,2021-05-11 00:00:00,0.040011109324327776,6.101849625980554e-10,1.176598373573514e-09,"{'r47': 0.040011097881627, 'r92': 1.1442700773339707e-08, 'r399': 1.176598373573514e-09, 'r4078': 0.0, 'r5278': 6.101849625980554e-10}"
BFL1,DPS1,91101,dim1,2021-05-12 23:59:59,3.06,not_defined,0,['r92' 'r399' 'r5278'],4.0,2021-05-11 05:00:00,3.999999998041096,6.449818410928118e-10,1.3139210505620823e-09,"{'r92': 3.999999998041096, 'r399': 1.3139210505620823e-09, 'r5278': 6.449818410928118e-10}"
BFL1,DPS1,91103,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r47' 'r92' 'r400' 'r4079' 'r5279'],0.04001111111111111,2021-05-11 00:00:00,0.04001110931348657,6.062927690314295e-10,1.1913317821493072e-09,"{'r47': 0.040011097870798984, 'r92': 1.144268758793103e-08, 'r400': 1.1913317821493072e-09, 'r4079': 0.0, 'r5279': 6.062927690314295e-10}"
BFL1,DPS1,91103,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r92' 'r400' 'r5279'],3.0,2021-05-11 05:00:00,2.999999998027048,6.406296964931595e-10,1.3323242924234466e-09,"{'r92': 2.999999998027048, 'r400': 1.3323242924234466e-09, 'r5279': 6.406296964931595e-10}"
BFL1,DPS1,91104,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r47' 'r92' 'r401' 'r4080' 'r5280'],0.04001111111111111,2021-05-11 00:00:00,0.04001110930565336,6.141267456895995e-10,1.1913310236212973e-09,"{'r47': 0.040011097863066156, 'r92': 1.1442587202111394e-08, 'r401': 1.1913310236212973e-09, 'r4080': 0.0, 'r5280': 6.141267456895995e-10}"
