type,resources,fc,ds,ead,first_cpt,base_cost,zipcode,sc,index,optimal_flow
amzl_indirect,['j46' 'j51' 'j50' 'j7'],SMF1,DSD2,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r32,0.0
amzl_indirect,['j41' 'j51' 'j18' 'j3'],OAK4,DLA5,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r33,0.0
amzl_indirect,['j41' 'j51' 'j49' 'j6'],OAK4,DSD1,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r34,0.0
amzl_indirect,['j41' 'j51' 'j50' 'j7'],OAK4,DSD2,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r35,0.0
amzl_indirect,['j47' 'j51' 'j18' 'j3'],TUS2,DLA5,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r36,0.0
amzl_indirect,['j47' 'j51' 'j49' 'j6'],TUS2,DSD1,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r37,0.0
amzl_indirect,['j47' 'j51' 'j50' 'j7'],TUS2,DSD2,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r38,0.0
amzl_indirect,['j17' 'j22' 'j18' 'j3'],LGB3,DLA5,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r39,0.0
amzl_indirect,['j17' 'j22' 'j20' 'j5'],LGB3,DPS3,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r40,0.0
amzl_indirect,['j17' 'j22' 'j19' 'j4'],LGB3,DPS1,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r41,0.0
amzl_indirect,['j24' 'j22' 'j18' 'j3'],LGB6,DLA5,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r42,0.0
amzl_indirect,['j24' 'j22' 'j20' 'j5'],LGB6,DPS3,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r43,0.0
amzl_indirect,['j24' 'j22' 'j19' 'j4'],LGB6,DPS1,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r44,0.0
amzl_indirect,['j2' 'j22' 'j18' 'j3'],BFL1,DLA5,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r45,0.0
amzl_indirect,['j2' 'j22' 'j20' 'j5'],BFL1,DPS3,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r46,0.0
amzl_indirect,['j2' 'j22' 'j19' 'j4'],BFL1,DPS1,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r47,0.0
amzl_indirect,['j44' 'j51' 'j18' 'j3'],PHX6,DLA5,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r48,0.0
amzl_indirect,['j44' 'j51' 'j49' 'j6'],PHX6,DSD1,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r49,0.0
amzl_indirect,['j44' 'j51' 'j50' 'j7'],PHX6,DSD2,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r50,0.0
amzl_indirect,['j33' 'j22' 'j18' 'j3'],ONT2,DLA5,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r51,0.0
amzl_indirect,['j33' 'j22' 'j20' 'j5'],ONT2,DPS3,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r52,0.0
amzl_indirect,['j33' 'j22' 'j19' 'j4'],ONT2,DPS1,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r53,0.0
amzl_indirect,['j40' 'j51' 'j18' 'j3'],LGB7,DLA5,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r54,0.0
amzl_indirect,['j40' 'j51' 'j49' 'j6'],LGB7,DSD1,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r55,0.0
amzl_indirect,['j40' 'j51' 'j50' 'j7'],LGB7,DSD2,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r56,0.0
amzl_indirect,['j11' 'j22' 'j18' 'j3'],LAS7,DLA5,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r57,0.0
amzl_indirect,['j11' 'j22' 'j20' 'j5'],LAS7,DPS3,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r58,0.0
amzl_indirect,['j11' 'j22' 'j19' 'j4'],LAS7,DPS1,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r59,0.0
amzl_indirect,['j9' 'j22' 'j18' 'j3'],FAT1,DLA5,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r60,0.0
amzl_indirect,['j9' 'j22' 'j20' 'j5'],FAT1,DPS3,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r61,0.0
amzl_indirect,['j9' 'j22' 'j19' 'j4'],FAT1,DPS1,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r62,0.0
amzl_indirect,['j31' 'j22' 'j18' 'j3'],OAK4,DLA5,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r63,0.0
amzl_indirect,['j31' 'j22' 'j20' 'j5'],OAK4,DPS3,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r64,0.0
amzl_indirect,['j31' 'j22' 'j19' 'j4'],OAK4,DPS1,2021-05-11 20:00:01,2021-05-11 05:00:00,1.0,00000,,r65,0.0
amzl_indirect,['j100' 'j104' 'j101' 'j56'],TUS2,DLA5,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r66,1.1259096457040908e-07
amzl_indirect,['j100' 'j104' 'j102' 'j59'],TUS2,DSD1,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r67,30.94748140626414
amzl_indirect,['j100' 'j104' 'j103' 'j60'],TUS2,DSD2,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r68,13.26320627345512
amzl_indirect,['j70' 'j75' 'j101' 'j56'],LGB3,DLA5,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r69,184.11617621544892
amzl_indirect,['j70' 'j75' 'j73' 'j58'],LGB3,DPS3,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r70,93.00436506832686
amzl_indirect,['j70' 'j75' 'j72' 'j57'],LGB3,DPS1,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r71,579.027142823188
amzl_indirect,['j77' 'j75' 'j101' 'j56'],LGB6,DLA5,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r72,1.9350942127902684e-08
amzl_indirect,['j77' 'j75' 'j73' 'j58'],LGB6,DPS3,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r73,0.0
amzl_indirect,['j77' 'j75' 'j72' 'j57'],LGB6,DPS1,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r74,13.854432962450389
amzl_indirect,['j97' 'j104' 'j101' 'j56'],PHX6,DLA5,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r75,4.78252468161076e-08
amzl_indirect,['j97' 'j104' 'j102' 'j59'],PHX6,DSD1,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r76,30.31589841294539
amzl_indirect,['j97' 'j104' 'j103' 'j60'],PHX6,DSD2,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r77,6.640735666024412
amzl_indirect,['j64' 'j75' 'j101' 'j56'],LAS7,DLA5,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r78,3.192233387919099e-08
amzl_indirect,['j64' 'j75' 'j73' 'j58'],LAS7,DPS3,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r79,41.052781541596836
amzl_indirect,['j64' 'j75' 'j72' 'j57'],LAS7,DPS1,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r80,63.13881172834629
amzl_indirect,['j82' 'j75' 'j101' 'j56'],LGB7,DLA5,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r81,3.419481952979839e-08
amzl_indirect,['j82' 'j75' 'j73' 'j58'],LGB7,DPS3,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r82,60.631800462002126
amzl_indirect,['j82' 'j75' 'j72' 'j57'],LGB7,DPS1,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r83,181.7938496984375
amzl_indirect,['j84' 'j75' 'j101' 'j56'],OAK4,DLA5,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r84,6.918360616709818e-08
amzl_indirect,['j84' 'j75' 'j73' 'j58'],OAK4,DPS3,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r85,9.551405009260671e-08
amzl_indirect,['j84' 'j75' 'j72' 'j57'],OAK4,DPS1,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r86,24.540003941673138
amzl_indirect,['j86' 'j75' 'j101' 'j56'],ONT2,DLA5,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r87,2.7008829282755396e-08
amzl_indirect,['j86' 'j75' 'j73' 'j58'],ONT2,DPS3,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r88,18.947437571328095
amzl_indirect,['j86' 'j75' 'j72' 'j57'],ONT2,DPS1,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r89,2.5574146669375244
amzl_indirect,['j55' 'j75' 'j101' 'j56'],BFL1,DLA5,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r90,8.292932207588962e-08
amzl_indirect,['j55' 'j75' 'j73' 'j58'],BFL1,DPS3,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r91,8.747098045356632
amzl_indirect,['j55' 'j75' 'j72' 'j57'],BFL1,DPS1,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r92,179.36907698334412
amzl_indirect,['j98' 'j104' 'j101' 'j56'],PSP1,DLA5,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r93,2.096004614315916e-08
amzl_indirect,['j98' 'j104' 'j102' 'j59'],PSP1,DSD1,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r94,178.7374952657819
amzl_indirect,['j98' 'j104' 'j103' 'j60'],PSP1,DSD2,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r95,36.18682446672108
amzl_indirect,['j96' 'j104' 'j101' 'j56'],ONT6,DLA5,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r96,9.039760062723445e-08
amzl_indirect,['j96' 'j104' 'j102' 'j59'],ONT6,DSD1,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r97,48.00238093546025
amzl_indirect,['j96' 'j104' 'j103' 'j60'],ONT6,DSD2,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r98,16.421112641411206
amzl_indirect,['j99' 'j104' 'j101' 'j56'],SMF1,DLA5,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r99,3.314883974626991e-08
amzl_indirect,['j99' 'j104' 'j102' 'j59'],SMF1,DSD1,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r100,56.2107316180225
amzl_indirect,['j99' 'j104' 'j103' 'j60'],SMF1,DSD2,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r101,7.331233786162078
amzl_indirect,['j94' 'j104' 'j101' 'j56'],OAK4,DLA5,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r102,2.7430461709229838e-08
amzl_indirect,['j94' 'j104' 'j102' 'j59'],OAK4,DSD1,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r103,30.414924766529804
amzl_indirect,['j94' 'j104' 'j103' 'j60'],OAK4,DSD2,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r104,8.641568466794742e-08
amzl_indirect,['j93' 'j104' 'j101' 'j56'],LGB7,DLA5,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r105,11.026089185027914
amzl_indirect,['j93' 'j104' 'j102' 'j59'],LGB7,DSD1,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r106,161.0075395619253
amzl_indirect,['j93' 'j104' 'j103' 'j60'],LGB7,DSD2,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r107,42.00198407011756
amzl_indirect,['j62' 'j75' 'j101' 'j56'],FAT1,DLA5,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r108,7.267747044307016e-08
amzl_indirect,['j62' 'j75' 'j73' 'j58'],FAT1,DPS3,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r109,2.3683236233073812e-07
amzl_indirect,['j62' 'j75' 'j72' 'j57'],FAT1,DPS1,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r110,110.35531026459283
amzl_indirect,['j95' 'j104' 'j101' 'j56'],ONT2,DLA5,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r111,2.4879208565849045e-08
amzl_indirect,['j95' 'j104' 'j102' 'j59'],ONT2,DSD1,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r112,28.273650039500428
amzl_indirect,['j95' 'j104' 'j103' 'j60'],ONT2,DSD2,2021-05-12 20:00:01,2021-05-12 05:00:00,1.0,00000,,r113,6.215929562265891e-08
ddu,['j29' 'j22' 'j21'],LGB7,DLA5,2021-05-11 15:00:01,2021-05-11 05:00:00,2.08,00000,LGB5,r114,0.0
ddu,['j42' 'j51' 'j52'],ONT2,DLA5,2021-05-11 15:00:01,2021-05-11 05:00:00,2.08,00000,LAX5,r115,0.0
ddu,['j43' 'j51' 'j52'],ONT6,DLA5,2021-05-11 15:00:01,2021-05-11 05:00:00,2.08,00000,LAX5,r116,0.0
ddu,['j45' 'j51' 'j52'],PSP1,DLA5,2021-05-11 15:00:01,2021-05-11 05:00:00,2.08,00000,LAX5,r117,0.0
ddu,['j46' 'j51' 'j52'],SMF1,DLA5,2021-05-11 15:00:01,2021-05-11 05:00:00,2.08,00000,LAX5,r118,0.0
ddu,['j41' 'j51' 'j52'],OAK4,DLA5,2021-05-11 15:00:01,2021-05-11 05:00:00,2.08,00000,LAX5,r119,0.0
ddu,['j47' 'j51' 'j52'],TUS2,DLA5,2021-05-11 15:00:01,2021-05-11 05:00:00,2.08,00000,LAX5,r120,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DLA5,2021-05-11 15:00:01,2021-05-11 05:00:00,2.08,00000,LGB5,r121,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DLA5,2021-05-11 15:00:01,2021-05-11 05:00:00,2.08,00000,LGB5,r122,0.0
ddu,['j2' 'j22' 'j21'],BFL1,DLA5,2021-05-11 15:00:01,2021-05-11 05:00:00,2.08,00000,LGB5,r123,0.0
ddu,['j44' 'j51' 'j52'],PHX6,DLA5,2021-05-11 15:00:01,2021-05-11 05:00:00,2.08,00000,LAX5,r124,0.0
ddu,['j33' 'j22' 'j21'],ONT2,DLA5,2021-05-11 15:00:01,2021-05-11 05:00:00,2.08,00000,LGB5,r125,0.0
ddu,['j40' 'j51' 'j52'],LGB7,DLA5,2021-05-11 15:00:01,2021-05-11 05:00:00,2.08,00000,LAX5,r126,0.0
ddu,['j11' 'j22' 'j21'],LAS7,DLA5,2021-05-11 15:00:01,2021-05-11 05:00:00,2.08,00000,LGB5,r127,0.0
ddu,['j9' 'j22' 'j21'],FAT1,DLA5,2021-05-11 15:00:01,2021-05-11 05:00:00,2.08,00000,LGB5,r128,0.0
ddu,['j31' 'j22' 'j21'],OAK4,DLA5,2021-05-11 15:00:01,2021-05-11 05:00:00,2.08,00000,LGB5,r129,0.0
ddu,['j100' 'j104' 'j105'],TUS2,DLA5,2021-05-12 15:00:01,2021-05-12 05:00:00,2.08,00000,LAX5,r130,0.0
ddu,['j70' 'j75' 'j74'],LGB3,DLA5,2021-05-12 15:00:01,2021-05-12 05:00:00,2.08,00000,LGB5,r131,0.0
ddu,['j77' 'j75' 'j74'],LGB6,DLA5,2021-05-12 15:00:01,2021-05-12 05:00:00,2.08,00000,LGB5,r132,0.0
ddu,['j97' 'j104' 'j105'],PHX6,DLA5,2021-05-12 15:00:01,2021-05-12 05:00:00,2.08,00000,LAX5,r133,0.0
ddu,['j64' 'j75' 'j74'],LAS7,DLA5,2021-05-12 15:00:01,2021-05-12 05:00:00,2.08,00000,LGB5,r134,0.0
ddu,['j82' 'j75' 'j74'],LGB7,DLA5,2021-05-12 15:00:01,2021-05-12 05:00:00,2.08,00000,LGB5,r135,0.0
ddu,['j84' 'j75' 'j74'],OAK4,DLA5,2021-05-12 15:00:01,2021-05-12 05:00:00,2.08,00000,LGB5,r136,0.0
ddu,['j86' 'j75' 'j74'],ONT2,DLA5,2021-05-12 15:00:01,2021-05-12 05:00:00,2.08,00000,LGB5,r137,0.0
ddu,['j55' 'j75' 'j74'],BFL1,DLA5,2021-05-12 15:00:01,2021-05-12 05:00:00,2.08,00000,LGB5,r138,0.0
ddu,['j98' 'j104' 'j105'],PSP1,DLA5,2021-05-12 15:00:01,2021-05-12 05:00:00,2.08,00000,LAX5,r139,0.0
ddu,['j96' 'j104' 'j105'],ONT6,DLA5,2021-05-12 15:00:01,2021-05-12 05:00:00,2.08,00000,LAX5,r140,0.0
ddu,['j99' 'j104' 'j105'],SMF1,DLA5,2021-05-12 15:00:01,2021-05-12 05:00:00,2.08,00000,LAX5,r141,0.0
ddu,['j94' 'j104' 'j105'],OAK4,DLA5,2021-05-12 15:00:01,2021-05-12 05:00:00,2.08,00000,LAX5,r142,0.0
ddu,['j93' 'j104' 'j105'],LGB7,DLA5,2021-05-12 15:00:01,2021-05-12 05:00:00,2.08,00000,LAX5,r143,0.0
ddu,['j62' 'j75' 'j74'],FAT1,DLA5,2021-05-12 15:00:01,2021-05-12 05:00:00,2.08,00000,LGB5,r144,0.0
ddu,['j95' 'j104' 'j105'],ONT2,DLA5,2021-05-12 15:00:01,2021-05-12 05:00:00,2.08,00000,LAX5,r145,0.0
ddu,['j29' 'j22' 'j21'],LGB7,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.46,00000,LGB5,r146,0.0
ddu,['j42' 'j51' 'j52'],ONT2,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.46,00000,LAX5,r147,0.0
ddu,['j43' 'j51' 'j52'],ONT6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.46,00000,LAX5,r148,0.0
ddu,['j45' 'j51' 'j52'],PSP1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.46,00000,LAX5,r149,0.0
ddu,['j46' 'j51' 'j52'],SMF1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.46,00000,LAX5,r150,0.0
ddu,['j41' 'j51' 'j52'],OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.46,00000,LAX5,r151,0.0
ddu,['j47' 'j51' 'j52'],TUS2,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.46,00000,LAX5,r152,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.46,00000,LGB5,r153,0.0
ddu,['j24' 'j22' 'j21'],LGB6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.46,00000,LGB5,r154,0.0
ddu,['j2' 'j22' 'j21'],BFL1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.46,00000,LGB5,r155,0.0
ddu,['j44' 'j51' 'j52'],PHX6,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.46,00000,LAX5,r156,0.0
ddu,['j33' 'j22' 'j21'],ONT2,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.46,00000,LGB5,r157,0.0
ddu,['j40' 'j51' 'j52'],LGB7,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.46,00000,LAX5,r158,0.0
ddu,['j11' 'j22' 'j21'],LAS7,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.46,00000,LGB5,r159,0.0
ddu,['j9' 'j22' 'j21'],FAT1,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.46,00000,LGB5,r160,0.0
ddu,['j31' 'j22' 'j21'],OAK4,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.46,00000,LGB5,r161,0.0
ddu,['j100' 'j104' 'j105'],TUS2,DPS1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.46,00000,LAX5,r162,0.0
ddu,['j70' 'j75' 'j74'],LGB3,DPS1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.46,00000,LGB5,r163,0.0
ddu,['j77' 'j75' 'j74'],LGB6,DPS1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.46,00000,LGB5,r164,0.0
ddu,['j97' 'j104' 'j105'],PHX6,DPS1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.46,00000,LAX5,r165,0.0
ddu,['j64' 'j75' 'j74'],LAS7,DPS1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.46,00000,LGB5,r166,0.0
ddu,['j82' 'j75' 'j74'],LGB7,DPS1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.46,00000,LGB5,r167,0.0
ddu,['j84' 'j75' 'j74'],OAK4,DPS1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.46,00000,LGB5,r168,0.0
ddu,['j86' 'j75' 'j74'],ONT2,DPS1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.46,00000,LGB5,r169,0.0
ddu,['j55' 'j75' 'j74'],BFL1,DPS1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.46,00000,LGB5,r170,0.0
ddu,['j98' 'j104' 'j105'],PSP1,DPS1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.46,00000,LAX5,r171,0.0
ddu,['j96' 'j104' 'j105'],ONT6,DPS1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.46,00000,LAX5,r172,0.0
ddu,['j99' 'j104' 'j105'],SMF1,DPS1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.46,00000,LAX5,r173,0.0
ddu,['j94' 'j104' 'j105'],OAK4,DPS1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.46,00000,LAX5,r174,0.0
ddu,['j93' 'j104' 'j105'],LGB7,DPS1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.46,00000,LAX5,r175,0.0
ddu,['j62' 'j75' 'j74'],FAT1,DPS1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.46,00000,LGB5,r176,0.0
ddu,['j95' 'j104' 'j105'],ONT2,DPS1,2021-05-12 15:00:01,2021-05-12 05:00:00,2.46,00000,LAX5,r177,0.0
ddu,['j29' 'j22' 'j21'],LGB7,DPS3,2021-05-11 15:00:01,2021-05-11 05:00:00,2.96,00000,LGB5,r178,0.0
