origin,destination,type,cpt,hard_or_soft,incremental_cost,index,cap,target,sigma,penalty_cost_coefficient,dual,excess_flow,optimal_flow,remaining_cap
LGB7,DSD1,fcds_resource,2021-05-12 12:00:00,soft,1.0,j79,51,40.8,5.1000000000000005,0.03911764705882353,0.1999999991213554,5.112781937174469,45.9127819324251,51
LGB7,DSD2,fcds_resource,2021-05-12 12:00:00,soft,1.0,j80,14,11.2,1.4000000000000001,0.1425,0.1999999996316081,1.4035087740906762,12.603508769342602,14
ONT6,DSD1,fcds_resource,2021-05-12 12:00:00,soft,1.0,j87,16,12.8,1.6,0.1246875,0.3800000008578242,3.0476190569987094,15.847619054498594,16
LGB3,DSD1,fcds_resource,2021-05-12 12:00:00,soft,1.0,j68,77,49.6,6.2,0.03217741935483871,1.8200001139394468,56.56140705027026,106.16140704974718,62
LGB3,DLA5,fcds_resource,2021-05-11 12:00:00,soft,1.0,j12,18,0.0,0.0,100000000.0,1.2200000002067433,0.0,0.0,0
BFL1,DPS3,fcds_resource,2021-05-11 12:00:00,soft,1.0,j0,7,0.0,0.0,100000000.0,1.3642791798353704,0.0,0.0,0
BFL1,DPS3,fcds_resource,2021-05-12 12:00:00,soft,1.0,j53,28,22.4,2.8000000000000003,0.07125,1.3642791803170464,19.14777797005851,41.54777796936203,28
LGB7,DSD1,fcds_resource,2021-05-11 12:00:00,soft,1.0,j26,13,0.0,0.0,100000000.0,0.19999999840946314,0.0,0.0,0
LGB7,DPS1,fcds_resource,2021-05-11 12:00:00,soft,1.0,j25,21,0.0,0.0,100000000.0,1.269999998173713,0.0,0.0,0
ONT6,DSD1,fcds_resource,2021-05-11 12:00:00,soft,1.0,j34,4,0.0,0.0,100000000.0,0.37999999921405636,0.0,0.0,0
LGB7,LGB5,fcsc_resource,2021-05-11 05:00:00,soft,2.53,j29,99,0.0,0.0,100000000.0,1.2978204313516826,0.0,0.0,0
LGB6,LGB5,fcsc_resource,2021-05-12 05:00:00,soft,2.53,j77,60,48.0,6.0,0.08412249999999999,1.1635412589493452,13.831510701870146,61.83151070105319,60
PHX6,LAX5,fcsc_resource,2021-05-12 05:00:00,soft,5.29,j97,192,152.8,19.1,0.05525418848167539,3.1799999993276438,57.552198063659525,210.3521980633607,191
LAS7,LGB5,fcsc_resource,2021-05-11 05:00:00,soft,4.36,j11,130,8.8,1.1,0.7907454545454546,0.0,0.0,7.482077706837214,11
LGB7,LGB5,fcsc_resource,2021-05-12 05:00:00,soft,2.53,j82,396,314.4,39.300000000000004,0.012843129770992364,1.0435412570636784,81.25287805098193,395.65287805006415,393
FAT1,LGB5,fcsc_resource,2021-05-11 05:00:00,soft,4.26,j9,134,2.4,0.30000000000000004,2.8328999999999995,2.200000946129294,0.7765896951561606,3.176589694705226,3
OAK4,LGB5,fcsc_resource,2021-05-12 05:00:00,soft,5.36,j84,146,108.0,13.5,0.0792088888888889,3.833541258232625,48.39786685595101,156.39786685570184,135
ONT2,LGB5,fcsc_resource,2021-05-12 05:00:00,soft,2.57,j86,119,94.4,11.8,0.04345042372881356,1.2735412473677725,29.31021467934834,123.7102146785575,118
LGB7,LAX5,fcsc_resource,2021-05-11 05:00:00,soft,2.53,j40,99,17.6,2.2,0.22942499999999996,0.0,0.0,7.362042557960131,22
ONT2,LGB5,fcsc_resource,2021-05-11 05:00:00,soft,2.57,j33,30,0.0,0.0,100000000.0,1.5278204032708773,0.0,0.0,0
OAK4,LGB5,fcsc_resource,2021-05-11 05:00:00,soft,5.36,j31,37,0.0,0.0,100000000.0,1.9346534552750874,0.0,0.0,0
BFL1,LGB5,fcsc_resource,2021-05-11 05:00:00,soft,3.36,j2,141,4.0,0.5,1.34064,1.2800001041687126,0.9547679505189575,4.9547679497621795,5
LGB7,LAX5,fcsc_resource,2021-05-12 05:00:00,soft,2.53,j93,396,311.2,38.900000000000006,0.012975192802056551,0.19999999852694775,15.414029035228774,326.6140290304752,389
OAK4,LAX5,fcsc_resource,2021-05-12 05:00:00,soft,5.36,j94,146,114.4,14.3,0.07477762237762238,3.400000002038276,45.46814800943235,159.86814800915477,143
LGB6,LGB5,fcsc_resource,2021-05-11 05:00:00,soft,2.53,j24,15,8.8,1.1,0.4588499999999999,0.0,0.0,0.16004444298730133,11
ONT2,LAX5,fcsc_resource,2021-05-12 05:00:00,soft,2.57,j95,119,95.2,11.9,0.04308529411764706,0.369999988035849,8.587616627053448,103.78761662449072,119
ONT6,LAX5,fcsc_resource,2021-05-12 05:00:00,soft,2.56,j96,269,215.2,26.900000000000002,0.018985873605947955,0.3799999995998785,20.01488093380732,235.21488093130682,269
PSP1,LAX5,fcsc_resource,2021-05-12 05:00:00,soft,2.64,j98,908,726.4,90.80000000000001,0.005800440528634361,0.49999999996627054,86.20034935432976,812.6003493524278,908
BFL1,LGB5,fcsc_resource,2021-05-12 05:00:00,soft,3.36,j55,564,448.0,56.0,0.01197,1.1099999997878462,92.73182955706719,540.7318295562127,560
LGB3,LGB5,fcsc_resource,2021-05-11 05:00:00,soft,2.48,j17,337,72.8,9.1,0.054369230769230774,0.0,0.0,14.964154410029165,91
FAT1,LGB5,fcsc_resource,2021-05-12 05:00:00,soft,4.26,j62,536,416.0,52.0,0.016343653846153848,2.0099999991318627,122.98351507319789,538.9835150727255,520
TUS2,LAX5,fcsc_resource,2021-05-11 05:00:00,soft,6.29,j47,105,3.2,0.4,3.1371375,3.4799999910191346,1.109291509179015,4.3092915089055435,4
OAK4,LAX5,fcsc_resource,2021-05-11 05:00:00,soft,5.36,j41,37,4.0,0.5,2.13864,0.344653467176684,0.16115544167921605,4.161155438195608,5
SMF1,LAX5,fcsc_resource,2021-05-11 05:00:00,soft,5.93,j46,76,0.0,0.0,100000000.0,3.460000000171135,0.0,0.0,0
PSP1,LAX5,fcsc_resource,2021-05-11 05:00:00,soft,2.64,j45,227,11.2,1.4000000000000001,0.3762,0.0,0.0,11.083077593903774,14
LAS7,LGB5,fcsc_resource,2021-05-12 05:00:00,soft,4.36,j64,518,404.8,50.6,0.0171901185770751,1.6899999994349773,98.31229446540546,503.11229446484293,506
ONT6,LAX5,fcsc_resource,2021-05-11 05:00:00,soft,2.56,j43,67,3.2,0.4,1.2768000000000002,0.0,0.0,2.960822026059284,4
ONT2,LAX5,fcsc_resource,2021-05-11 05:00:00,soft,2.57,j42,30,1.6,0.2,2.563575,0.2999999597501112,0.1170240654725686,1.717024061962352,2
LGB3,LGB5,fcsc_resource,2021-05-12 05:00:00,soft,2.48,j70,1348,1078.4,134.8,0.003670326409495549,6.551750620863655e-12,0.012292777235764288,931.0846541344794,1348
TUS2,LAX5,fcsc_resource,2021-05-12 05:00:00,soft,6.29,j100,418,326.4,40.800000000000004,0.03075625,3.910000000405264,127.12863240520996,453.52863240496595,408
SMF1,LAX5,fcsc_resource,2021-05-12 05:00:00,soft,5.93,j99,304,239.2,29.900000000000002,0.03956638795986622,3.460000000167842,87.4479622372486,326.6479622369737,299
PHX6,LAX5,fcsc_resource,2021-05-11 05:00:00,soft,5.29,j44,48,0.0,0.0,100000000.0,3.1799999993309367,0.0,0.0,0
LGB5,LGB5,sc_resource,2021-05-11 10:00:00,soft,1.0,j22,920,94.4,11.8,0.01690677966101695,0.0,0.0,30.737634204321104,118
LAX5,LAX5,sc_resource,2021-05-11 10:00:00,soft,1.0,j51,920,225.6,28.200000000000003,0.0070744680851063824,0.0,0.0,31.5934131869867,282
LAX5,LAX5,sc_resource,2021-05-12 10:00:00,soft,1.0,j104,3679,2922.4,365.3,0.0005461264713933754,3.292349331602931e-12,0.03169484371502164,2628.6138166531923,3653
LGB5,LGB5,sc_resource,2021-05-12 10:00:00,soft,1.0,j75,3679,2905.6,363.20000000000005,0.0005492841409691629,0.1900000008837321,345.9047635186398,3251.504763513636,3632
LAX5,DLA5,scds_resource,2021-05-12 15:00:00,soft,1.0,j101,741,547.2,68.4,0.0029166666666666664,1.0299999995107871,353.14285697604976,900.3428569751295,684
LAX5,DSD1,scds_resource,2021-05-12 15:00:00,soft,1.0,j102,1345,1076.0,134.5,0.001483271375464684,0.0,0.0,894.4399324704514,1345
LAX5,DSD2,scds_resource,2021-05-12 15:00:00,soft,1.0,j103,369,294.4,36.800000000000004,0.005421195652173912,1.5353828627448554e-10,0.010027951541800799,286.79660236234446,368
LGB5,DLA5,scds_resource,2021-05-11 15:00:00,soft,1.0,j18,185,0.0,0.0,100000000.0,1.5699999761257417,0.0,0.0,0
LGB5,DPS3,scds_resource,2021-05-12 15:00:00,soft,1.0,j73,570,453.6,56.7,0.0035185185185185185,0.06427917937051207,18.26881941480865,471.8688194000389,567
LGB5,DPS1,scds_resource,2021-05-12 15:00:00,soft,1.0,j72,2672,2128.0,266.0,0.00075,0.036458740424090516,48.611653924717096,2176.611653898782,2660
LAX5,DSD1,scds_resource,2021-05-11 15:00:00,soft,1.0,j49,336,104.8,13.100000000000001,0.015229007633587786,0.0,0.0,7.762155114097481,131
LAX5,DSD2,scds_resource,2021-05-11 15:00:00,soft,1.0,j50,92,22.4,2.8000000000000003,0.07125,0.0,0.0,2.3206442810775645,28
LGB5,DPS1,scds_resource,2021-05-11 15:00:00,soft,1.0,j19,668,112.8,14.100000000000001,0.014148936170212765,0.0,0.0,18.004998256022525,141
LGB5,DPS3,scds_resource,2021-05-11 15:00:00,soft,1.0,j20,142,23.2,2.9000000000000004,0.06879310344827586,0.0,0.0,4.2411773586348875,29
