origin,destination,type,cpt,hard_or_soft,incremental_cost,index,cap,target,sigma,penalty_cost_coefficient,dual,excess_flow,optimal_flow,remaining_cap
LGB7,DSD2,fcds_resource,2021-05-11 12:00:00,soft,1.0,j27,3,0.0,0.0,100000000.0,0.0,0.0,0.0,0
LGB3,DPS3,fcds_resource,2021-05-12 12:00:00,soft,1.0,j67,30,0.0,0.0,100000000.0,6.308287225920139e-13,0.0,0.0,0
LGB3,DPS3,fcds_resource,2021-05-11 12:00:00,soft,1.0,j14,8,0.0,0.0,100000000.0,0.0,0.0,0.0,0
LGB3,DPS1,fcds_resource,2021-05-11 12:00:00,soft,1.0,j13,47,0.0,0.0,100000000.0,0.0,0.0,0.0,0
LGB7,DPS1,fcds_resource,2021-05-12 12:00:00,soft,1.0,j78,84,0.0,0.0,100000000.0,0.42375520030311287,0.0,0.0,0
LGB7,DSD1,fcds_resource,2021-05-12 12:00:00,soft,1.0,j79,51,0.0,0.0,100000000.0,0.0,0.0,0.0,0
LGB7,DSD2,fcds_resource,2021-05-12 12:00:00,soft,1.0,j80,14,0.0,0.0,100000000.0,0.0,0.0,0.0,0
ONT6,DSD1,fcds_resource,2021-05-12 12:00:00,soft,1.0,j87,16,0.0,0.0,100000000.0,0.0,0.0,0.0,0
LGB3,DSD1,fcds_resource,2021-05-12 12:00:00,soft,1.0,j68,77,0.0,0.0,100000000.0,1.88,0.0,0.0,0
LGB3,DLA5,fcds_resource,2021-05-11 12:00:00,soft,1.0,j12,18,0.0,0.0,100000000.0,0.0,0.0,0.0,0
BFL1,DPS3,fcds_resource,2021-05-11 12:00:00,soft,1.0,j0,7,0.0,0.0,100000000.0,0.0,0.0,0.0,0
BFL1,DPS3,fcds_resource,2021-05-12 12:00:00,soft,1.0,j53,28,0.0,0.0,100000000.0,2.208166982597959e-11,0.0,0.0,0
LGB7,DSD1,fcds_resource,2021-05-11 12:00:00,soft,1.0,j26,13,0.0,0.0,100000000.0,0.0,0.0,0.0,0
LGB7,DPS1,fcds_resource,2021-05-11 12:00:00,soft,1.0,j25,21,0.0,0.0,100000000.0,0.0,0.0,0.0,0
ONT6,DSD1,fcds_resource,2021-05-11 12:00:00,soft,1.0,j34,4,0.0,0.0,100000000.0,0.0,0.0,0.0,0
LGB7,LGB5,fcsc_resource,2021-05-11 05:00:00,soft,2.53,j29,99,0.0,0.0,100000000.0,0.0,0.0,0.0,0
LGB6,LGB5,fcsc_resource,2021-05-12 05:00:00,soft,2.53,j77,60,10.4,1.3,0.38825769230769225,6.38912247086603e-10,0.0008551908697147414,10.273593851928274,13
PHX6,LAX5,fcsc_resource,2021-05-12 05:00:00,soft,5.29,j97,192,25.6,3.2,0.3297984375,2.51999999993994,7.641030743050276,33.24103074302755,32
LAS7,LGB5,fcsc_resource,2021-05-11 05:00:00,soft,4.36,j11,130,0.8,0.1,8.698200000000002,0.0,0.0,0.0,1
LGB7,LGB5,fcsc_resource,2021-05-12 05:00:00,soft,2.53,j82,396,58.4,7.300000000000001,0.0691417808219178,0.423755200331154,6.128786318534935,64.52878631839958,73
FAT1,LGB5,fcsc_resource,2021-05-11 05:00:00,soft,4.26,j9,134,0.0,0.0,100000000.0,0.0,0.0,0.0,0
OAK4,LGB5,fcsc_resource,2021-05-12 05:00:00,soft,5.36,j84,146,16.8,2.1,0.5092,3.9199999964975345,7.6983503466319405,24.4983503466174,21
ONT2,LGB5,fcsc_resource,2021-05-12 05:00:00,soft,2.57,j86,119,16.0,2.0,0.2563575,1.1100000017228167,4.329890881819573,20.329890881767916,20
LGB7,LAX5,fcsc_resource,2021-05-11 05:00:00,soft,2.53,j40,99,16.8,2.1,0.24034999999999995,0.0,0.0,0.0,21
ONT2,LGB5,fcsc_resource,2021-05-11 05:00:00,soft,2.57,j33,30,0.0,0.0,100000000.0,0.0,0.0,0.0,0
OAK4,LGB5,fcsc_resource,2021-05-11 05:00:00,soft,5.36,j31,37,0.0,0.0,100000000.0,0.0,0.0,0.0,0
BFL1,LGB5,fcsc_resource,2021-05-11 05:00:00,soft,3.36,j2,141,1.6,0.2,3.3516,0.0,0.0,0.0,2
LGB7,LAX5,fcsc_resource,2021-05-12 05:00:00,soft,2.53,j93,396,68.0,8.5,0.05938058823529411,2.093011308402676e-12,0.0022511532093230694,40.60187986428629,85
OAK4,LAX5,fcsc_resource,2021-05-12 05:00:00,soft,5.36,j94,146,19.2,2.4000000000000004,0.44554999999999995,2.8099999966904847,6.306811798225962,25.50681179820528,24
LGB6,LGB5,fcsc_resource,2021-05-11 05:00:00,soft,2.53,j24,15,8.8,1.1,0.4588499999999999,0.0,0.0,0.0,11
ONT2,LAX5,fcsc_resource,2021-05-12 05:00:00,soft,2.57,j95,119,20.0,2.5,0.20508600000000002,9.601944784989473e-12,0.0012327630243587182,14.028129438620631,25
ONT6,LAX5,fcsc_resource,2021-05-12 05:00:00,soft,2.56,j96,269,52.8,6.6000000000000005,0.07738181818181819,0.0,0.0,38.52686602075621,66
PSP1,LAX5,fcsc_resource,2021-05-12 05:00:00,soft,2.64,j98,908,163.2,20.400000000000002,0.02581764705882353,0.0,0.0,135.7899700305642,204
BFL1,LGB5,fcsc_resource,2021-05-12 05:00:00,soft,3.36,j55,564,104.0,13.0,0.05156307692307693,2.1450811611789267e-11,0.002468705651880526,101.32741967746531,130
LGB3,LGB5,fcsc_resource,2021-05-11 05:00:00,soft,2.48,j17,337,64.0,8.0,0.061845000000000004,0.0,0.0,0.0,80
FAT1,LGB5,fcsc_resource,2021-05-12 05:00:00,soft,4.26,j62,536,78.4,9.8,0.08672142857142856,1.5920535278112906,18.35824840573413,96.75824840569815,98
TUS2,LAX5,fcsc_resource,2021-05-11 05:00:00,soft,6.29,j47,105,0.0,0.0,100000000.0,0.0,0.0,0.0,0
OAK4,LAX5,fcsc_resource,2021-05-11 05:00:00,soft,5.36,j41,37,1.6,0.2,5.3466,0.0,0.0,0.0,2
SMF1,LAX5,fcsc_resource,2021-05-11 05:00:00,soft,5.93,j46,76,0.0,0.0,100000000.0,0.0,0.0,0.0,0
PSP1,LAX5,fcsc_resource,2021-05-11 05:00:00,soft,2.64,j45,227,4.8,0.6000000000000001,0.8777999999999999,0.0,0.0,0.0,6
LAS7,LGB5,fcsc_resource,2021-05-12 05:00:00,soft,4.36,j64,518,72.0,9.0,0.09664666666666669,1.750000000094414,18.107194592994215,90.10719459296145,90
ONT6,LAX5,fcsc_resource,2021-05-11 05:00:00,soft,2.56,j43,67,0.0,0.0,100000000.0,0.0,0.0,0.0,0
ONT2,LAX5,fcsc_resource,2021-05-11 05:00:00,soft,2.57,j42,30,1.6,0.2,2.563575,0.0,0.0,0.0,2
LGB3,LGB5,fcsc_resource,2021-05-12 05:00:00,soft,2.48,j70,1348,330.4,41.300000000000004,0.011979661016949153,0.0,0.0,181.27149679114248,413
TUS2,LAX5,fcsc_resource,2021-05-12 05:00:00,soft,6.29,j100,418,49.6,6.2,0.2023959677419355,3.509999999901862,17.342242728771087,66.9422427287548,62
SMF1,LAX5,fcsc_resource,2021-05-12 05:00:00,soft,5.93,j99,304,40.8,5.1000000000000005,0.23196764705882353,2.920000000623543,12.587962319967966,53.38796231994832,51
PHX6,LAX5,fcsc_resource,2021-05-11 05:00:00,soft,5.29,j44,48,0.0,0.0,100000000.0,0.0,0.0,0.0,0
LGB5,LGB5,sc_resource,2021-05-11 10:00:00,soft,1.0,j22,920,72.8,9.1,0.021923076923076924,0.0,0.0,0.0,91
LAX5,LAX5,sc_resource,2021-05-11 10:00:00,soft,1.0,j51,920,209.6,26.200000000000003,0.007614503816793893,0.0,0.0,0.0,262
LAX5,LAX5,sc_resource,2021-05-12 10:00:00,soft,1.0,j104,3679,1180.8,147.6,0.0013516260162601628,0.0,0.0,408.02489294416154,1476
LGB5,LGB5,sc_resource,2021-05-12 10:00:00,soft,1.0,j75,3679,680.0,85.0,0.0023470588235294117,6.308369799172741e-13,0.011491101666480975,589.0949808659803,850
LAX5,DLA5,scds_resource,2021-05-12 15:00:00,soft,1.0,j101,741,32.0,4.0,0.049875,1.360000000024154,27.26817042659162,59.26817042654942,40
LAX5,DSD1,scds_resource,2021-05-12 15:00:00,soft,1.0,j102,1345,396.0,49.5,0.004030303030303031,0.0,0.0,120.24432739217214,495
LAX5,DSD2,scds_resource,2021-05-12 15:00:00,soft,1.0,j103,369,79.2,9.9,0.020151515151515153,0.0,0.0,37.7057592071477,99
LGB5,DLA5,scds_resource,2021-05-11 15:00:00,soft,1.0,j18,185,0.0,0.0,100000000.0,0.0,0.0,0.0,0
LGB5,DPS3,scds_resource,2021-05-12 15:00:00,soft,1.0,j73,570,122.4,15.3,0.01303921568627451,0.0,0.0,71.02781837334422,153
LGB5,DPS1,scds_resource,2021-05-12 15:00:00,soft,1.0,j72,2672,610.4,76.3,0.002614678899082569,0.0,0.0,317.5156421859167,763
LAX5,DSD1,scds_resource,2021-05-11 15:00:00,soft,1.0,j49,336,103.2,12.9,0.015465116279069768,0.0,0.0,0.0,129
LAX5,DSD2,scds_resource,2021-05-11 15:00:00,soft,1.0,j50,92,22.4,2.8000000000000003,0.07125,0.0,0.0,0.0,28
LGB5,DPS1,scds_resource,2021-05-11 15:00:00,soft,1.0,j19,668,103.2,12.9,0.015465116279069768,0.0,0.0,0.0,129
LGB5,DPS3,scds_resource,2021-05-11 15:00:00,soft,1.0,j20,142,20.0,2.5,0.07980000000000001,0.0,0.0,0.0,25
