fc,ds,zipcode,dimension,promise,3p_variable_cost,ddu_variable_cost,AMZL_variable_cost,feasible_routes,units,arrival,amzl_optimal_flow,ddu_optimal_flow,3p_optimal_flow,optimal_flows_on_each_route
BFL1,DPS1,90041,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r47' 'r92' 'r377' 'r4056' 'r5256'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r377': 0.0, 'r4056': 0.0, 'r5256': 0.0}"
BFL1,DPS1,90041,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r92' 'r377' 'r5256'],3.7894875356385698,2021-05-11 05:00:00,3.7894875175440914,1.9246613869425176e-09,1.616981385896047e-08,"{'r92': 3.7894875175440914, 'r377': 1.616981385896047e-08, 'r5256': 1.9246613869425176e-09}"
BFL1,DPS1,90042,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r47' 'r92' 'r378' 'r4057' 'r5257'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r378': 0.0, 'r4057': 0.0, 'r5257': 0.0}"
BFL1,DPS1,90042,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r92' 'r378' 'r5257'],5.305282549893998,2021-05-11 05:00:00,5.305282533513818,1.9384715291863635e-09,1.4441700150901767e-08,"{'r92': 5.305282533513818, 'r378': 1.4441700150901767e-08, 'r5257': 1.9384715291863635e-09}"
BFL1,DPS1,90057,dim1,2021-05-12 23:59:59,3.09,not_defined,0,['r47' 'r92' 'r379' 'r4058' 'r5258'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r379': 0.0, 'r4058': 0.0, 'r5258': 0.0}"
BFL1,DPS1,90057,dim1,2021-05-12 23:59:59,3.09,not_defined,0,['r92' 'r379' 'r5258'],2.273692521383142,2021-05-11 05:00:00,2.2736925064651983,1.8713394620029405e-09,1.3046603397216405e-08,"{'r92': 2.2736925064651983, 'r379': 1.3046603397216405e-08, 'r5258': 1.8713394620029405e-09}"
BFL1,DPS1,90063,dim1,2021-05-12 23:59:59,3.12,not_defined,0,['r47' 'r92' 'r380' 'r4059' 'r5259'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r380': 0.0, 'r4059': 0.0, 'r5259': 0.0}"
BFL1,DPS1,90063,dim1,2021-05-12 23:59:59,3.12,not_defined,0,['r92' 'r380' 'r5259'],3.031590028510856,2021-05-11 05:00:00,3.0315900151762216,1.938464970681086e-09,1.1396168262851773e-08,"{'r92': 3.0315900151762216, 'r380': 1.1396168262851773e-08, 'r5259': 1.938464970681086e-09}"
BFL1,DPS1,90065,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r47' 'r92' 'r381' 'r4060' 'r5260'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r381': 0.0, 'r4060': 0.0, 'r5260': 0.0}"
BFL1,DPS1,90065,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r92' 'r381' 'r5260'],4.547385042766284,2021-05-11 05:00:00,4.547385026413615,1.9110520037813136e-09,1.4441618283304365e-08,"{'r92': 4.547385026413615, 'r381': 1.4441618283304365e-08, 'r5260': 1.9110520037813136e-09}"
BFL1,DPS1,90068,dim1,2021-05-12 23:59:59,3.04,not_defined,0,['r47' 'r92' 'r382' 'r4061' 'r5261'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r382': 0.0, 'r4061': 0.0, 'r5261': 0.0}"
BFL1,DPS1,90068,dim1,2021-05-12 23:59:59,3.04,not_defined,0,['r92' 'r382' 'r5261'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r92': 0.0, 'r382': 0.0, 'r5261': 0.0}"
BFL1,DPS3,90265,dim1,2021-05-12 23:59:59,3.03,not_defined,0,['r2' 'r15' 'r46' 'r91' 'r444' 'r6072' 'r6387'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2': 0.0, 'r15': 0.0, 'r46': 0.0, 'r91': 0.0, 'r444': 0.0, 'r6072': 0.0, 'r6387': 0.0}"
BFL1,DPS3,90265,dim1,2021-05-12 23:59:59,3.03,not_defined,0,['r2' 'r15' 'r91' 'r444' 'r6387'],1.0287380952380951,2021-05-11 05:00:00,1.0287380636275532,1.5924459352989997e-09,3.00180963345629e-08,"{'r2': 0.0, 'r15': 0.0, 'r91': 1.0287380636275532, 'r444': 3.00180963345629e-08, 'r6387': 1.5924459352989997e-09}"
BFL1,DPS3,90265,dim1,2021-05-12 23:59:59,3.03,not_defined,0,['r15' 'r91' 'r444' 'r6387'],5.0,2021-05-11 12:00:00,4.999999968380883,1.5924698524093426e-09,3.002664441463895e-08,"{'r15': 0.0, 'r91': 4.999999968380883, 'r444': 3.002664441463895e-08, 'r6387': 1.5924698524093426e-09}"
BFL1,DPS3,90290,dim1,2021-05-12 23:59:59,3.01,not_defined,0,['r2' 'r15' 'r46' 'r91' 'r445' 'r6073' 'r6388'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r2': 0.0, 'r15': 0.0, 'r46': 0.0, 'r91': 0.0, 'r445': 0.0, 'r6073': 0.0, 'r6388': 0.0}"
BFL1,DPS3,90290,dim1,2021-05-12 23:59:59,3.01,not_defined,0,['r2' 'r15' 'r91' 'r445' 'r6388'],0.3429126984126984,2021-05-11 05:00:00,0.34291265814249405,1.7135606563448436e-09,3.8556643600374724e-08,"{'r2': 0.0, 'r15': 0.0, 'r91': 0.34291265814249405, 'r445': 3.8556643600374724e-08, 'r6388': 1.7135606563448436e-09}"
BFL1,DPS3,90290,dim1,2021-05-12 23:59:59,3.01,not_defined,0,['r15' 'r91' 'r445' 'r6388'],2.0,2021-05-11 12:00:00,1.9999999596855282,1.7136447320709526e-09,3.860082734318691e-08,"{'r15': 0.0, 'r91': 1.9999999596855282, 'r445': 3.860082734318691e-08, 'r6388': 1.7136447320709526e-09}"
BFL1,DPS1,90601,dim1,2021-05-12 23:59:59,3.18,not_defined,0,['r47' 'r92' 'r383' 'r4062' 'r5262'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r383': 0.0, 'r4062': 0.0, 'r5262': 0.0}"
BFL1,DPS1,90601,dim1,2021-05-12 23:59:59,3.18,not_defined,0,['r92' 'r383' 'r5262'],3.7894875356385698,2021-05-11 05:00:00,3.7894875244871837,2.0564864293472546e-09,9.094902011255776e-09,"{'r92': 3.7894875244871837, 'r383': 9.094902011255776e-09, 'r5262': 2.0564864293472546e-09}"
BFL1,DPS1,90604,dim1,2021-05-12 23:59:59,3.23,not_defined,0,['r47' 'r92' 'r386' 'r4065' 'r5265'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r386': 0.0, 'r4065': 0.0, 'r5265': 0.0}"
BFL1,DPS1,90604,dim1,2021-05-12 23:59:59,3.23,not_defined,0,['r92' 'r386' 'r5265'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r92': 0.0, 'r386': 0.0, 'r5265': 0.0}"
BFL1,DPS1,90605,dim1,2021-05-12 23:59:59,3.22,not_defined,0,['r47' 'r92' 'r387' 'r4066' 'r5266'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r387': 0.0, 'r4066': 0.0, 'r5266': 0.0}"
BFL1,DPS1,90605,dim1,2021-05-12 23:59:59,3.22,not_defined,0,['r92' 'r387' 'r5266'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r92': 0.0, 'r387': 0.0, 'r5266': 0.0}"
BFL1,DPS1,90640,dim1,2021-05-12 23:59:59,3.15,not_defined,0,['r47' 'r92' 'r388' 'r4067' 'r5267'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r388': 0.0, 'r4067': 0.0, 'r5267': 0.0}"
BFL1,DPS1,90640,dim1,2021-05-12 23:59:59,3.15,not_defined,0,['r92' 'r388' 'r5267'],5.305282549893998,2021-05-11 05:00:00,5.305282537781805,1.995737696169377e-09,1.0116450614698454e-08,"{'r92': 5.305282537781805, 'r388': 1.0116450614698454e-08, 'r5267': 1.995737696169377e-09}"
BFL1,DPS1,91001,dim1,2021-05-12 23:59:59,3.04,not_defined,0,['r47' 'r92' 'r389' 'r4068' 'r5268'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r389': 0.0, 'r4068': 0.0, 'r5268': 0.0}"
BFL1,DPS1,91001,dim1,2021-05-12 23:59:59,3.04,not_defined,0,['r92' 'r389' 'r5268'],4.547385042766284,2021-05-11 05:00:00,4.547385023600463,1.9666863336775713e-09,1.719913360396726e-08,"{'r92': 4.547385023600463, 'r389': 1.719913360396726e-08, 'r5268': 1.9666863336775713e-09}"
BFL1,DPS1,91006,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r47' 'r92' 'r390' 'r4069' 'r5269'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r390': 0.0, 'r4069': 0.0, 'r5269': 0.0}"
BFL1,DPS1,91006,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r92' 'r390' 'r5269'],4.547385042766284,2021-05-11 05:00:00,4.547385028247881,2.072259236176033e-09,1.2446142674876005e-08,"{'r92': 4.547385028247881, 'r390': 1.2446142674876005e-08, 'r5269': 2.072259236176033e-09}"
BFL1,DPS1,91007,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r47' 'r92' 'r391' 'r4070' 'r5270'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r391': 0.0, 'r4070': 0.0, 'r5270': 0.0}"
BFL1,DPS1,91007,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r92' 'r391' 'r5270'],4.547385042766284,2021-05-11 05:00:00,4.547385028263648,2.056488728725763e-09,1.2446142674481712e-08,"{'r92': 4.547385028263648, 'r391': 1.2446142674481712e-08, 'r5270': 2.056488728725763e-09}"
BFL1,DPS1,91008,dim1,2021-05-12 23:59:59,3.11,not_defined,0,['r47' 'r92' 'r392' 'r4071' 'r5271'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r392': 0.0, 'r4071': 0.0, 'r5271': 0.0}"
BFL1,DPS1,91008,dim1,2021-05-12 23:59:59,3.11,not_defined,0,['r92' 'r392' 'r5271'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r92': 0.0, 'r392': 0.0, 'r5271': 0.0}"
BFL1,DPS1,91010,dim1,2021-05-12 23:59:59,3.12,not_defined,0,['r47' 'r92' 'r393' 'r4072' 'r5272'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r393': 0.0, 'r4072': 0.0, 'r5272': 0.0}"
BFL1,DPS1,91010,dim1,2021-05-12 23:59:59,3.12,not_defined,0,['r92' 'r393' 'r5272'],2.273692521383142,2021-05-11 05:00:00,2.273692507866106,2.121043987434422e-09,1.1395990303954883e-08,"{'r92': 2.273692507866106, 'r393': 1.1395990303954883e-08, 'r5272': 2.121043987434422e-09}"
BFL1,DPS1,91011,dim1,2021-05-12 23:59:59,3.01,not_defined,0,['r47' 'r92' 'r394' 'r4073' 'r5273'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r394': 0.0, 'r4073': 0.0, 'r5273': 0.0}"
BFL1,DPS1,91011,dim1,2021-05-12 23:59:59,3.01,not_defined,0,['r92' 'r394' 'r5273'],3.031590028510856,2021-05-11 05:00:00,3.0315900053285993,1.924658380712897e-09,2.125759726322008e-08,"{'r92': 3.0315900053285993, 'r394': 2.125759726322008e-08, 'r5273': 1.924658380712897e-09}"
BFL1,DPS1,91016,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r47' 'r92' 'r395' 'r4074' 'r5274'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r395': 0.0, 'r4074': 0.0, 'r5274': 0.0}"
BFL1,DPS1,91016,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r92' 'r395' 'r5274'],6.821077564149426,2021-05-11 05:00:00,6.821077549614871,2.0882774377551877e-09,1.2446284310116393e-08,"{'r92': 6.821077549614871, 'r395': 1.2446284310116393e-08, 'r5274': 2.0882774377551877e-09}"
BFL1,DPS1,91020,dim1,2021-05-12 23:59:59,3.0,not_defined,0,['r47' 'r92' 'r396' 'r4075' 'r5275'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r396': 0.0, 'r4075': 0.0, 'r5275': 0.0}"
BFL1,DPS1,91020,dim1,2021-05-12 23:59:59,3.0,not_defined,0,['r92' 'r396' 'r5275'],1.515795014255428,2021-05-11 05:00:00,1.5157949892874014,1.8976123206235205e-09,2.3070415029507006e-08,"{'r92': 1.5157949892874014, 'r396': 2.3070415029507006e-08, 'r5275': 1.8976123206235205e-09}"
BFL1,DPS1,91024,dim1,2021-05-12 23:59:59,3.08,not_defined,0,['r47' 'r92' 'r397' 'r4076' 'r5276'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r397': 0.0, 'r4076': 0.0, 'r5276': 0.0}"
BFL1,DPS1,91024,dim1,2021-05-12 23:59:59,3.08,not_defined,0,['r92' 'r397' 'r5276'],2.273692521383142,2021-05-11 05:00:00,2.2736925056337407,2.0409451480424835e-09,1.3708454524234553e-08,"{'r92': 2.2736925056337407, 'r397': 1.3708454524234553e-08, 'r5276': 2.0409451480424835e-09}"
BFL1,DPS1,91030,dim1,2021-05-12 23:59:59,3.08,not_defined,0,['r47' 'r92' 'r398' 'r4077' 'r5277'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r398': 0.0, 'r4077': 0.0, 'r5277': 0.0}"
BFL1,DPS1,91030,dim1,2021-05-12 23:59:59,3.08,not_defined,0,['r92' 'r398' 'r5277'],3.7894875356385698,2021-05-11 05:00:00,3.7894875199630174,1.966684232020058e-09,1.3708867410405728e-08,"{'r92': 3.7894875199630174, 'r398': 1.3708867410405728e-08, 'r5277': 1.966684232020058e-09}"
BFL1,DPS1,91101,dim1,2021-05-12 23:59:59,3.06,not_defined,0,['r47' 'r92' 'r399' 'r4078' 'r5278'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r399': 0.0, 'r4078': 0.0, 'r5278': 0.0}"
BFL1,DPS1,91101,dim1,2021-05-12 23:59:59,3.06,not_defined,0,['r92' 'r399' 'r5278'],3.031590028510856,2021-05-11 05:00:00,3.0315900112874976,1.9666810864543645e-09,1.525667678653283e-08,"{'r92': 3.0315900112874976, 'r399': 1.525667678653283e-08, 'r5278': 1.9666810864543645e-09}"
BFL1,DPS1,91103,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r47' 'r92' 'r400' 'r4079' 'r5279'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r400': 0.0, 'r4079': 0.0, 'r5279': 0.0}"
BFL1,DPS1,91103,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r92' 'r400' 'r5279'],2.273692521383142,2021-05-11 05:00:00,2.2736925032614366,1.9524659324355562e-09,1.616923812467685e-08,"{'r92': 2.2736925032614366, 'r400': 1.616923812467685e-08, 'r5279': 1.9524659324355562e-09}"
BFL1,DPS1,91104,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r47' 'r92' 'r401' 'r4080' 'r5280'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r401': 0.0, 'r4080': 0.0, 'r5280': 0.0}"
BFL1,DPS1,91104,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r92' 'r401' 'r5280'],3.7894875356385698,2021-05-11 05:00:00,3.789487517487653,1.9811026273495483e-09,1.616981386181836e-08,"{'r92': 3.789487517487653, 'r401': 1.616981386181836e-08, 'r5280': 1.9811026273495483e-09}"
BFL1,DPS1,91105,dim1,2021-05-12 23:59:59,3.06,not_defined,0,['r47' 'r92' 'r402' 'r4081' 'r5281'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r402': 0.0, 'r4081': 0.0, 'r5281': 0.0}"
BFL1,DPS1,91105,dim1,2021-05-12 23:59:59,3.06,not_defined,0,['r92' 'r402' 'r5281'],3.031590028510856,2021-05-11 05:00:00,3.0315900113017125,1.9524710954013782e-09,1.5256676785520202e-08,"{'r92': 3.0315900113017125, 'r402': 1.5256676785520202e-08, 'r5281': 1.9524710954013782e-09}"
BFL1,DPS1,91106,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r47' 'r92' 'r403' 'r4082' 'r5282'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r403': 0.0, 'r4082': 0.0, 'r5282': 0.0}"
BFL1,DPS1,91106,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r92' 'r403' 'r5282'],3.7894875356385698,2021-05-11 05:00:00,3.7894875192159585,1.981102625737221e-09,1.4441503668041454e-08,"{'r92': 3.7894875192159585, 'r403': 1.4441503668041454e-08, 'r5282': 1.981102625737221e-09}"
BFL1,DPS1,91107,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r47' 'r92' 'r404' 'r4083' 'r5283'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r404': 0.0, 'r4083': 0.0, 'r5283': 0.0}"
BFL1,DPS1,91107,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r92' 'r404' 'r5283'],4.547385042766284,2021-05-11 05:00:00,4.54738502631408,2.0105852790087426e-09,1.4441618286639558e-08,"{'r92': 4.54738502631408, 'r404': 1.4441618286639558e-08, 'r5283': 2.0105852790087426e-09}"
BFL1,DPS1,91108,dim1,2021-05-12 23:59:59,3.09,not_defined,0,['r47' 'r92' 'r405' 'r4084' 'r5284'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r405': 0.0, 'r4084': 0.0, 'r5284': 0.0}"
BFL1,DPS1,91108,dim1,2021-05-12 23:59:59,3.09,not_defined,0,['r92' 'r405' 'r5284'],2.273692521383142,2021-05-11 05:00:00,2.273692506340811,1.995725349149782e-09,1.3046603408318466e-08,"{'r92': 2.273692506340811, 'r405': 1.3046603408318466e-08, 'r5284': 1.995725349149782e-09}"
BFL1,DPS1,91201,dim1,2021-05-12 23:59:59,3.02,not_defined,0,['r47' 'r92' 'r406' 'r4085' 'r5285'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r406': 0.0, 'r4085': 0.0, 'r5285': 0.0}"
